epoch,energy,energy_std
590,-24.296278,0.95280457
591,-24.313053,0.9438894
592,-24.304829,0.9707103
593,-24.29657,0.95278305
594,-24.29494,0.9604393
595,-24.331089,0.95388836
596,-24.292248,0.9641689
597,-24.310741,0.94501054
598,-24.297543,0.98551726
599,-24.319239,0.978327
600,-24.295023,0.9446454
601,-24.263968,0.9129868
602,-24.299742,0.9563004
603,-24.312609,0.9411977
604,-24.316786,0.97140104
605,-24.272179,0.9181954
606,-24.290195,0.92617357
607,-24.324171,0.9317622
608,-24.301867,0.91790664
609,-24.297411,0.93201584
610,-24.308086,0.96374196
611,-24.272629,0.92358
612,-24.320724,0.9454381
613,-24.284317,0.96690124
614,-24.282265,0.9443042
615,-24.310364,0.9749671
616,-24.357395,0.94157517
617,-24.301516,0.9050954
618,-24.313707,0.9012187
619,-24.28092,0.92380524
620,-24.31253,0.9629866
621,-24.272678,0.92499083
622,-24.294878,0.9445385
623,-24.294518,0.92462087
624,-24.276142,0.93159205
625,-24.352491,0.9227407
626,-24.287434,0.9558228
627,-24.281008,0.935355
628,-24.324945,0.9527325
629,-24.288124,0.9555104
630,-24.297585,0.9225701
631,-24.292707,0.9401023
632,-24.291996,0.90313643
633,-24.320946,0.9376937
634,-24.289316,0.985804
635,-24.305855,0.9304433
636,-24.322266,0.8935281
637,-24.316893,0.93591833
638,-24.281244,0.91529113
639,-24.301903,0.9315321
640,-24.298862,0.9000503
641,-24.317696,0.9290884
642,-24.320112,0.9187517
643,-24.28206,0.8862715
644,-24.280695,0.9079663
645,-24.30579,0.9420456
646,-24.2733,0.93156254
647,-24.294586,0.9428247
648,-24.302734,0.91677773
649,-24.33798,0.9492654
650,-24.319324,0.9263204
651,-24.306507,0.91591686
652,-24.328049,0.9322295
653,-24.333868,0.9144639
654,-24.320606,0.8985535
655,-24.305452,0.9339969
656,-24.343687,0.9051594
657,-24.300598,0.896034
658,-24.333916,0.913686
659,-24.324823,0.9337516
660,-24.326866,0.9365465
661,-24.315012,0.9112322
662,-24.285202,0.94984466
663,-24.321207,0.90048844
664,-24.284788,0.8835875
665,-24.336023,0.87911934
666,-24.301018,0.92552996
667,-24.340395,0.9436504
668,-24.2704,0.88778526
669,-24.302544,0.89135426
670,-24.303637,0.8566365
671,-24.294735,0.9078358
672,-24.326603,0.9027556
673,-24.30782,0.92240614
674,-24.343283,0.91492456
675,-24.314207,0.933804
676,-24.336725,0.90116113
677,-24.323952,0.9160734
678,-24.289106,0.888657
