epoch,energy,energy_std,grad_amp_before,grad_phi_before,grad_amp_after,grad_phi_after
286,-17.992899,1.3466747e-06,0.085158676,0.95920473
287,-17.989946,1.3507214e-06,0.14144203,1.0692635
288,-17.835997,18.777992,32.705364,181.31067
289,-17.991312,0.12620966,1.1649017,1.0802904
290,-17.995956,0.08929235,1.1525255,21.327232
291,-18.002762,1.867186,28.228056,3943.612
292,-17.753546,3.3674245,103.67187,110.47561
293,-17.986082,0.23625076,15.118551,29.718847
294,-17.997917,0.08942594,0.31789538,1.2944611
295,-17.999836,1.3507207e-06,0.1515592,2.3879445
296,-18.00026,3.0130675e-06,0.5126136,9.209175
297,-17.99976,3.8146973e-06,2.3427684,62.559658
298,-17.999973,3.0130675e-06,0.044315897,0.38490286
299,-17.999783,3.8146973e-06,0.35841373,5.2705274
300,-17.999697,1.9073486e-06,0.80694747,25.474428
301,-17.997343,0.089405596,18.253284,5.355146
302,-18.000906,2.7014414e-06,4.4320207,16.938162
303,-18.001036,4.2598404e-06,3.2853181,9.373205
304,-18.000526,2.6933492e-06,1.969086,2.430581
305,-18.00044,3.8146973e-06,2.3567736,12.247245
306,-18.00032,1.9073486e-06,1.2903012,4.8406463
307,-18.00027,1.0305181e-11,1.2543863,10.899427
308,-18.000183,1.3466746e-06,1.1476501,5.7248826
309,-18.000156,3.8146973e-06,1.135384,4.7265124
310,-18.000113,1.3466746e-06,0.9346414,3.8564558
311,-18.000126,3.8146973e-06,0.56976503,8.632734
312,-18.00009,3.0184958e-06,0.4557337,74.14561
313,-17.999973,1.3507207e-06,0.19787776,2.6063502
314,-17.999933,1.9073486e-06,0.07868164,16.509941
315,-17.999874,4.865609e-06,0.06785679,4.137844
316,-17.999918,1.3507207e-06,0.14332026,1.5023454
317,-17.999949,1.3507207e-06,0.24886991,63.15017
318,-17.999825,1.3466746e-06,1.2538985,5.212252
319,-17.999847,2.6933492e-06,0.654425,14.340376
320,-17.999844,5.722046e-06,1.5605229,3.5779192
321,-17.998926,0.08944168,43.634098,42.70373
322,-18.00012,1.9073486e-06,0.22008914,1.8724622
323,-18.001785,2.7014414e-06,282.61365,5.485063
324,-15.719557,111.46878,8875.33,14914.965
325,-17.99751,0.08942536,7.405963,13.50977
326,-17.999594,1.3507207e-06,0.717011,15.444496
327,-17.999516,1.3507207e-06,0.28917336,178.68224
328,-17.99988,3.0184958e-06,0.11294897,0.89532524
329,-17.999907,2.7014414e-06,0.20395003,2.0636227
330,-17.99991,4.2598404e-06,0.6608893,1.1286578
331,-17.999922,7.275958e-12,1.0506685,2.0868683
332,-17.999931,3.0184958e-06,0.20910251,0.91525805
333,-17.999914,1.3507207e-06,0.3802237,4.918359
334,-17.999926,2.910383e-11,3.101319,7.698095
335,-10.104334,3722.8481,111008.74,346791.84
336,nan,nan,nan,nan
337,nan,nan,nan,nan
338,nan,nan,nan,nan
339,nan,nan,nan,nan
340,nan,nan,nan,nan
341,nan,nan,nan,nan
342,nan,nan,nan,nan
343,nan,nan,nan,nan
344,nan,nan,nan,nan
345,nan,nan,nan,nan
346,nan,nan,nan,nan
347,nan,nan,nan,nan
348,nan,nan,nan,nan
349,nan,nan,nan,nan
350,nan,nan,nan,nan
351,nan,nan,nan,nan
352,nan,nan,nan,nan
353,nan,nan,nan,nan
354,nan,nan,nan,nan
355,nan,nan,nan,nan
356,nan,nan,nan,nan
357,nan,nan,nan,nan
358,nan,nan,nan,nan
359,nan,nan,nan,nan
360,nan,nan,nan,nan
361,nan,nan,nan,nan
362,nan,nan,nan,nan
363,nan,nan,nan,nan
364,nan,nan,nan,nan
365,nan,nan,nan,nan
366,nan,nan,nan,nan
367,nan,nan,nan,nan
368,nan,nan,nan,nan
369,nan,nan,nan,nan
370,nan,nan,nan,nan
371,nan,nan,nan,nan
372,nan,nan,nan,nan
373,nan,nan,nan,nan
374,nan,nan,nan,nan
375,nan,nan,nan,nan
376,nan,nan,nan,nan
377,nan,nan,nan,nan
378,nan,nan,nan,nan
379,nan,nan,nan,nan
380,nan,nan,nan,nan
381,nan,nan,nan,nan
382,nan,nan,nan,nan
383,nan,nan,nan,nan
384,nan,nan,nan,nan
385,nan,nan,nan,nan
386,nan,nan,nan,nan
387,nan,nan,nan,nan
388,nan,nan,nan,nan
389,nan,nan,nan,nan
390,nan,nan,nan,nan
391,nan,nan,nan,nan
392,nan,nan,nan,nan
393,nan,nan,nan,nan
394,nan,nan,nan,nan
395,nan,nan,nan,nan
396,nan,nan,nan,nan
397,nan,nan,nan,nan
398,nan,nan,nan,nan
399,nan,nan,nan,nan
400,nan,nan,nan,nan
401,nan,nan,nan,nan
402,nan,nan,nan,nan
403,nan,nan,nan,nan
404,nan,nan,nan,nan
